preco;quartos;banheiros;vagas garagem;rua/avenida;custo condominio;iptu;bairro;cidade;estado;cep;armários na cozinha;academia;piscina;varanda;portaria;quarto de serviço;área de serviço;condomínio fechado;permitido animais;churrasqueira;elevador;mobiliado;armários no quarto;ar condicionado;segurança 24h;salão de festas;area util por m²
11610000.0;2;2;2;Rua Helenílson Chaves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655044;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;85.0
2600000.0;1;1;1;Rua Charles Chaves de Oliveira;530.0;0.0;Olivença;Ilhéus;BA;45660716;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;35.0
3500000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;39.0
2920000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;32.0
29500000.0;5;5;5;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;650.0
4500000.0;2;3;1;Rua Major Homem D'el Rey;608.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;70.0
16000000.0;3;1;2;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;133.0
9800000.0;2;2;2;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;71.0
5800000.0;2;2;0;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;72.0
9500000.0;3;2;2;Avenida Tancredo Neves;550.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;97.0
4700000.0;2;1;1;Rua Gildo Mário Caldas;0.0;0.0;São Francisco;Ilhéus;BA;45655108;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;65.0
4200000.0;2;1;1;Rua Ouro Branco;0.0;0.0;São Francisco;Ilhéus;BA;45655112;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;76.0
4200000.0;1;2;1;Rua dos Tangarás;380.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;66.0
4800000.0;3;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;80.0
3550000.0;2;2;1;Avenida Lomanto Júnior;400.0;100.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;63.0
2500000.0;1;1;0;Rua Pelicano;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655716;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;40.0
3800000.0;1;1;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
9500000.0;3;4;2;Rua Ouro Branco;0.0;0.0;São Francisco;Ilhéus;BA;45655112;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;109.0
4315740.0;2;2;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
2940000.0;1;1;0;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;30.0
9500000.0;2;2;1;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;90.0
2800880.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;31.0
5500000.0;4;2;1;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;146.0
9000000.0;3;2;1;Avenida Soares Lopes;0.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;145.0
4200000.0;2;2;1;Rua Gildo Mário Caldas;0.0;0.0;São Francisco;Ilhéus;BA;45655108;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;59.0
2900000.0;1;1;0;Avenida Tancredo Neves;450.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;32.0
8000000.0;3;2;1;Rua Mário Garcia Morelli;0.0;550.0;Jardim Atlântico;Ilhéus;BA;45655048;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;93.0
7500000.0;3;1;1;Rua Mário Garcia Morelli;550.0;0.0;Jardim Atlântico;Ilhéus;BA;45655048;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;83.0
5700000.0;3;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;85.0
4200000.0;2;2;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
7500000.0;3;2;1;Rua Manoel Fontes Nabuco;0.0;0.0;Boa Vista;Ilhéus;BA;45652495;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;116.0
4600000.0;2;2;1;Rua Açaí;0.0;0.0;São Francisco;Ilhéus;BA;45655096;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;75.0
6500000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;70.0
5500000.0;1;3;0;Avenida Oduvaldo Evaristo Bacelar;0.0;0.0;São Francisco;Ilhéus;BA;45655145;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;163.0
1850000.0;2;1;1;Avenida Oduvaldo Evaristo Bacelar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0
6000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;70.0
7000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;70.0
4700000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;80.0
16413080.0;3;4;2;Avenida Nelson Carvalho Moreira;480.0;0.0;Pontal;Ilhéus;BA;45654250;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;251.0
7500000.0;3;2;1;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;142.0
4200000.0;2;1;1;Avenida Lomanto Júnior;480.0;0.0;Pontal;Ilhéus;BA;45654001;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;77.0
9600000.0;3;2;2;Avenida Soares Lopes;0.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;165.0
4500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;80.0
5200000.0;2;2;1;Avenida Tancredo Neves;400.0;100.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;75.0
4165330.0;2;2;1;Avenida Tancredo Neves;300.0;100.0;Nossa Senhora da Vitória;Ilhéus;BA;45655901;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;66.0
6700000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;82.0
3737000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;64.0
5097530.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;78.0
3550000.0;2;2;1;Avenida Lomanto Júnior;400.0;100.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;65.0
6500000.0;2;1;1;Rua Praia Dourada;350.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;115.0
4500000.0;2;1;1;Rua Praia Dourada;350.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;74.0
4800000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;68.0
7500000.0;3;4;2;Rua Jacarandá;480.0;0.0;São Francisco;Ilhéus;BA;45655092;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;190.0
5300000.0;2;1;1;Avenida Lomanto Júnior;350.0;3000.0;Pontal;Ilhéus;BA;45654000;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;66.0
3400000.0;1;1;0;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;39.0
3300000.0;1;1;0;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;31.0
3500000.0;2;2;1;Avenida José Luís da Fonseca;350.0;880.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;69.0
7000000.0;3;2;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;66.0
5900000.0;2;2;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;78.0
2800000.0;2;2;1;Rua Açanã;400.0;100.0;Nossa Senhora da Vitória;Ilhéus;BA;45655718;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;59.0
12500000.0;3;3;2;Avenida Tancredo Neves;600.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;240.0
6000000.0;3;2;1;São Francisco;450.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;98.0
4100000.0;2;2;0;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;66.0
4500000.0;2;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;63.0
5000000.0;3;2;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;75.0
4300000.0;2;2;1;Rua Irecê Moura Darwich;400.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;64.0
6900000.0;3;2;1;Rua Helenílson Chaves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655044;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;150.0
18000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;105.0
40000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280.0
18000000.0;3;4;2;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;132.0
21500000.0;3;1;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.0
20500000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.0
20000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132.0
10000000.0;3;3;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.0
10000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.0
10000000.0;3;4;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.0
20000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.0
10000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.0
20500000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.0
10200000.0;3;1;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.0
19000000.0;3;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132.0
3130000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654900;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0
4550000.0;2;2;1;Avenida Walmir Chagas Góes;450.0;890.0;São Francisco;Ilhéus;BA;45655138;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;81.0
1450000.0;2;1;0;Avenida João Alfredo Amorim de Almeida;0.0;0.0;Malhado;Ilhéus;BA;45651644;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;63.0
5200000.0;3;3;2;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;180.0
5500000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;78.0
5800000.0;2;1;1;Rua da Vitória;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0
5500000.0;3;2;0;Rua Ruy Cajueiro;0.0;0.0;Boa Vista;Ilhéus;BA;45652505;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;103.0
20000000.0;5;5;3;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;400.0
2200000.0;1;1;0;Rua Rubem de Souza Guerra;0.0;0.0;Centro;Ilhéus;BA;45653250;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;28.0
2200000.0;1;1;0;Rua Rubem de Souza Guerra;0.0;0.0;Centro;Ilhéus;BA;45653250;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;28.0
9500000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;84.0
17000000.0;3;3;2;Avenida Tancredo Neves;580.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;155.0
2900000.0;2;2;1;Avenida José Luís da Fonseca;375.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;58.0
2900000.0;2;1;1;Avenida José Luís da Fonseca;375.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;58.0
5000000.0;2;2;0;Avenida Tancredo Neves;800.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60.0
3500000.0;2;1;0;Rua David Maia;0.0;0.0;Pontal;Ilhéus;BA;45654090;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;120.0
7000000.0;2;2;1;Avenida Tancredo Neves;450.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
6500000.0;3;2;2;São Francisco;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;262.0
10000000.0;3;4;2;Avenida Soares Lopes;1200.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;170.0
4600000.0;2;2;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;75.0
7500000.0;2;2;1;Rua Açanã;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655718;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;75.0
2436000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;33.0
5900000.0;2;2;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;67.0
5197500.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;64.0
4682560.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;78.0
2800880.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;31.0
3790000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;80.0
3990000.0;3;2;1;Rua das Andorinhas;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655754;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;76.0
4160000.0;2;2;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;70.0
6000000.0;3;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;76.0
5500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;60.0
5500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;105.0
3700000.0;2;2;1;Avenida Atlântica;1.0;1.0;Olivença;Ilhéus;BA;45660704;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;123.0
5500000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;105.0
5500000.0;2;2;1;Avenida Tancredo Neves;450.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
9000000.0;3;1;2;Rua Gildo Mário Caldas;475.0;0.0;São Francisco;Ilhéus;BA;45655108;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;137.0
6500000.0;2;2;1;Avenida Lomanto Júnior;450.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;68.0
5300000.0;2;2;1;Avenida Lomanto Júnior;376.0;0.0;Pontal;Ilhéus;BA;45654001;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;63.0
3000000.0;2;1;0;Rua Hermínio Ramos;0.0;0.0;Pontal;Ilhéus;BA;45654480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.0
5300000.0;2;2;1;Avenida Tancredo Neves;420.0;1300.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;58.0
3500000.0;2;2;0;Rua Hermínio Ramos;0.0;0.0;Pontal;Ilhéus;BA;45654480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.0
8000000.0;3;2;2;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;200.0
4500000.0;2;2;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;67.0
6500000.0;2;2;1;Avenida Tancredo Neves;370.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;70.0
4095000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;69.0
5900000.0;2;2;0;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
8020340.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;100.0
7000000.0;3;4;0;Rua Pelicano;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655716;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;106.0
3500000.0;2;2;1;Avenida Tancredo Neves;400.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;70.0
5600000.0;2;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;70.0
2800000.0;1;1;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;32.0
3700000.0;2;2;1;Avenida Tancredo Neves;750.0;100.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;68.0
6300000.0;2;2;1;Avenida Tancredo Neves;420.0;1300.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;72.0
3675000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;82.0
6000000.0;2;2;1;Rua das Bananeiras;0.0;0.0;São Domingos;Ilhéus;BA;45657721;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;79.0
4700000.0;3;2;2;Rua Albatroz;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655714;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;132.0
4500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;62.0
8000000.0;5;5;5;Rua Cristal;0.0;0.0;Olivença;Ilhéus;BA;45660426;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;400.0
7500000.0;3;2;1;Rua Irecê Moura Darwich;0.0;0.0;São Francisco;Ilhéus;BA;45655134;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;127.0
7000000.0;3;3;2;Avenida Walmir Chagas Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655138;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;100.0
5900000.0;2;2;1;Avenida Lomanto Júnior;391.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;67.0
2974000.0;1;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;33.0
10000000.0;2;2;0;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;77.0
4300000.0;2;2;1;Rua Edmon Darwich;0.0;0.0;Boa Vista;Ilhéus;BA;45652540;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;72.0
3400000.0;3;1;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;85.0
9000000.0;3;1;3;Rua Jacarandá;0.0;0.0;São Francisco;Ilhéus;BA;45655092;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;190.0
4700000.0;2;2;1;Avenida Tancredo Neves;300.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;58.0
4500000.0;4;5;3;Avenida Atlântica;350.0;0.0;Olivença;Ilhéus;BA;45660704;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;120.0
7500000.0;3;4;2;Travessa da Pérola;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655720;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;102.0
7100000.0;3;2;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;130.0
